date,individual,time,pos_beh,context,substrate,hab_type,sun,temp,t_lo,t_hi
2018-06-12,BN,13:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:35,QW,Tv,T,GA,50,Os,Os,Os
2018-06-12,BN,13:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,13:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,14:55,St,RE,A,GA,25,Os,Os,Os
2018-06-12,BN,15:00,St,RE,A,GA,25,Os,Os,Os
2018-06-12,BN,15:05,St,RE,A,GA,25,Os,Os,Os
2018-06-12,BN,15:10,St,Fo,A,GA,50,Os,Os,Os
2018-06-12,BN,15:15,ABp,So,A,GA,50,36.5,10.5,42.2
2018-06-12,BN,15:20,St,Tv,A,GA,75,39.3,34.8,39.4
2018-06-12,BN,15:25,St,RE,T,GA,50,38.3,30.2,39.9
2018-06-12,BN,15:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,15:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,15:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,15:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,15:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,15:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,16:25,St,Fo,A,WD,75,Os,Os,Os
2018-06-12,BN,16:30,St,Fo,A,WD,50,Os,Os,Os
2018-06-12,BN,16:35,St,Fo,A,WD,25,38.6,37.2,47.9
2018-06-12,BN,16:40,QW,Fo,T,WD,25,Os,Os,Os
2018-06-12,BN,16:45,St,Fo,T,WD,25,37.6,35.4,42.5
2018-06-12,BN,16:50,St,Fo,T,WD,25,38.1,36,43.8
2018-06-12,BN,16:55,St,Fo,T,WD,25,Os,Os,Os
2018-06-12,BN,17:00,St,Fo,T,WD,25,Os,Os,Os
2018-06-12,BN,17:05,St,Fo,T,WD,25,Os,Os,Os
2018-06-12,BN,17:10,St,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,17:15,VC,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,17:20,Ly,RE,T,WD,0,Os,Os,Os
2018-06-12,BN,17:25,Ly,RE,T,WD,0,Os,Os,Os
2018-06-12,BN,17:30,QW,Tv,T,GL,25,Os,Os,Os
2018-06-12,BN,17:35,QW,Tv,T,WD,0,Os,Os,Os
2018-06-12,BN,17:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,17:45,St,RE,A,WD,0,Os,Os,Os
2018-06-12,BN,17:50,QW,Tv,T,WD,0,Os,Os,Os
2018-06-12,BN,17:55,St,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,18:00,St,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,18:05,Sq,Fo,A,WD,0,Os,Os,Os
2018-06-12,BN,18:10,QW,Tv,T,BMWD,0,Os,Os,Os
2018-06-12,BN,18:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,18:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,18:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-12,BN,18:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,6:15,St,Tv,T,GL,0,Os,Os,Os
2018-06-14,KL,6:20,St,Tv,A,GL,0,Os,Os,Os
2018-06-14,KL,6:25,St,Tv,T,WD,0,Os,Os,Os
2018-06-14,KL,6:30,QW,Tv,T,GL,0,Os,Os,Os
2018-06-14,KL,6:35,St,Tv,T,GL,0,Os,Os,Os
2018-06-14,KL,6:40,St,Tv,T,GL,0,Os,Os,Os
2018-06-14,KL,6:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,6:50,BpW,So,T,GL,0,Os,Os,Os
2018-06-14,KL,6:55,QW,Tv,T,WD,0,Os,Os,Os
2018-06-14,KL,7:00,St,Fo,T,WD,0,Os,Os,Os
2018-06-14,KL,7:05,QW,Tv,T,WD,0,Os,Os,Os
2018-06-14,KL,7:10,QW,Tv,T,WD,0,Os,Os,Os
2018-06-14,KL,7:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,7:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,8:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,9:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:00,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:15,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:40,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:45,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,10:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,11:00,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:05,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:10,St,So,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:15,St,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:20,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:25,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:30,St,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:35,QW,Tv,T,BMWD,0,Os,Os,Os
2018-06-14,KL,11:40,St,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,11:45,Os,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,11:50,St,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,11:55,St,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,12:00,St,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,12:05,St,Fo,A,WD,0,Os,Os,Os
2018-06-14,KL,12:10,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:15,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:20,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:25,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:30,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:35,Ly,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:40,St,So,T,WD,0,Os,Os,Os
2018-06-14,KL,12:45,St,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:50,St,RE,T,WD,0,Os,Os,Os
2018-06-14,KL,12:55,St,So,T,WD,0,34.3,24.9,39.2
2018-06-14,KL,13:00,St,So,T,WD,0,35.3,25.3,39
2018-06-14,KL,13:05,St,So,T,WD,0,Os,Os,Os
2018-06-14,KL,13:10,St,So,T,WD,25,34.9,26.5,39.6
2018-06-14,KL,13:15,St,So,T,WD,25,36.1,27.2,39.2
2018-06-14,KL,13:20,St,So,T,WD,25,Os,Os,Os
2018-06-14,KL,13:25,St,RE,T,WD,25,Os,Os,Os
2018-06-14,KL,13:30,QW,Tv,T,BMWD,25,Os,Os,Os
2018-06-14,KL,13:35,St,RE,A,BMWD,25,35,25.9,35.8
2018-06-14,KL,13:40,St,RE,A,BMWD,25,36,25.5,36.1
2018-06-14,KL,13:45,QW,Tv,T,BMWD,25,Os,Os,Os
2018-06-14,KL,13:50,QW,Tv,T,BMWD,25,Os,Os,Os
2018-06-14,KL,13:56,St,RE,A,BMWD,0,32.1,21.6,31.9
2018-06-14,KL,14:00,St,RE,A,BMWD,0,32.2,24,32.9
2018-06-14,KL,14:05,St,So,A,BMWD,0,31.3,24.2,32.8
2018-06-14,KL,14:10,Ly,RE,A,BMWD,0,Os,Os,Os
2018-06-14,KL,14:15,St,So,A,BMWD,0,31.1,24.5,33.7
2018-06-14,KL,14:20,St,So,A,BMWD,0,32.8,24.1,33.3
2018-06-14,KL,14:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,14:31,QS,Tv,T,BMWD,25,33.3,24.9,33.8
2018-06-14,KL,14:35,QS,Tv,T,BMWD,25,32.4,25.4,32.7
2018-06-14,KL,14:40,QW,Tv,T,BMWD,25,31.3,25.1,33.7
2018-06-14,KL,14:44,ABp,Fo,T,WD,25,35.9,27.2,39.1
2018-06-14,KL,14:49,St,Fo,T,WD,25,38.2,26.4,38.9
2018-06-14,KL,14:55,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,15:00,St,Fo,T,WD,25,Os,Os,Os
2018-06-14,KL,15:05,St,Fo,T,WD,25,Os,Os,Os
2018-06-14,KL,15:10,QW,Tv,T,WD,25,34.6,26.7,38.8
2018-06-14,KL,15:15,St,So,T,WD,25,Os,Os,Os
2018-06-14,KL,15:20,St,So,T,WD,25,Os,Os,Os
2018-06-14,KL,15:25,St,So,T,WD,25,Os,Os,Os
2018-06-14,KL,15:30,St,RE,T,WD,25,Os,Os,Os
2018-06-14,KL,15:36,St,So,T,WD,25,34,28.2,35.9
2018-06-14,KL,15:40,Ly,RE,T,WD,25,Os,Os,Os
2018-06-14,KL,15:45,Ly,RE,T,WD,25,Os,Os,Os
2018-06-14,KL,15:49,ABp,Fo,A,WD,25,34.5,22.1,35.1
2018-06-14,KL,15:55,QW,Tv,T,WD,25,Os,Os,Os
2018-06-14,KL,16:00,St,Fo,T,BMWD,25,32.3,26,33.6
2018-06-14,KL,16:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,16:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,16:16,St,Fo,T,BMWD,0,32.3,25.8,33
2018-06-14,KL,16:20,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:25,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:30,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:35,QS,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:40,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:45,St,Fo,A,BMWD,0,34.6,15.3,32.4
2018-06-14,KL,16:50,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,16:56,St,Tv,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:00,St,Tv,T,BMWD,0,32.9,25.6,32.9
2018-06-14,KL,17:05,St,Fo,A,BMWD,0,Os,Os,Os
2018-06-14,KL,17:10,QW,Tv,T,BMWD,0,31.2,25.3,33.4
2018-06-14,KL,17:15,Sq,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:21,QW,Tv,T,BMWD,0,31.7,26.3,33.4
2018-06-14,KL,17:25,Ly,RE,A,BMWD,0,33,26.2,36.2
2018-06-14,KL,17:30,St,RE,A,BMWD,0,33.1,26.8,33
2018-06-14,KL,17:35,QW,Tv,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:40,St,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:45,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:50,Ly,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,17:55,St,So,T,BMWD,0,Os,Os,Os
2018-06-14,KL,18:00,St,RE,T,BMWD,0,Os,Os,Os
2018-06-14,KL,18:05,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,18:10,VC,Fo,A,GA,0,Os,Os,Os
2018-06-14,KL,18:15,St,Fo,A,GA,0,Os,Os,Os
2018-06-14,KL,18:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-14,KL,18:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,6:40,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,6:45,QW,Fo,T,WD,0,Os,Os,Os
2018-06-17,SI,6:51,QW,Tv,T,WD,0,31.6,25.6,31.8
2018-06-17,SI,6:54,BpW,So,T,WD,0,34.9,25.3,33.3
2018-06-17,SI,7:00,St,Fo,T,WD,0,Os,Os,Os
2018-06-17,SI,7:05,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,7:10,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,7:15,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,7:20,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,7:25,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,7:30,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,7:35,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,7:40,Ly,So,A,WD,0,Os,Os,Os
2018-06-17,SI,7:45,Ly,RE,A,WD,0,31.9,25.4,31.6
2018-06-17,SI,7:50,St,RE,A,WD,0,32.4,26.5,33
2018-06-17,SI,7:55,St,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:00,St,RE,A,WD,0,31.7,25.4,33.3
2018-06-17,SI,8:05,Cb,Tv,A,WD,0,35.2,26,35
2018-06-17,SI,8:10,QW,Tv,T,WD,25,33.4,24.6,32.8
2018-06-17,SI,8:15,QW,Tv,T,WD,25,31.4,25.4,33.1
2018-06-17,SI,8:20,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:25,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:30,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:35,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:40,St,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:45,St,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:50,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,8:55,Ly,RE,A,WD,0,Os,Os,Os
2018-06-17,SI,9:00,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,9:05,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,9:10,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,9:15,St,So,T,WD,25,Os,Os,Os
2018-06-17,SI,9:20,St,So,T,WD,25,Os,Os,Os
2018-06-17,SI,9:25,St,So,T,WD,25,Os,Os,Os
2018-06-17,SI,9:31,St,So,T,WD,25,32,25.2,34.2
2018-06-17,SI,9:35,St,So,T,WD,25,Os,Os,Os
2018-06-17,SI,9:40,Qw,Tv,T,WD,25,Os,Os,Os
2018-06-17,SI,9:45,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,9:50,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,9:55,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:00,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:05,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:10,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:15,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:20,St,RE,T,WD,0,30.6,26.4,32.2
2018-06-17,SI,10:27,QW,Tv,T,WD,25,33.5,27,33.5
2018-06-17,SI,10:30,QW,Tv,T,WD,25,Os,Os,Os
2018-06-17,SI,10:35,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,10:42,QW,Tv,T,WD,25,37,27.4,36.4
2018-06-17,SI,10:45,St,RE,A,WD,25,33.9,27.9,36.1
2018-06-17,SI,10:50,St,RE,A,WD,25,35.2,28.5,36.2
2018-06-17,SI,10:55,St,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,11:00,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,11:05,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,11:10,St,So,A,WD,25,Os,Os,Os
2018-06-17,SI,11:15,St,So,A,WD,25,Os,Os,Os
2018-06-17,SI,11:20,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,11:25,St,RE,T,WD,25,34,26.8,39
2018-06-17,SI,11:30,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,11:35,St,So,T,WD,25,Os,Os,Os
2018-06-17,SI,11:40,St,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,11:45,St,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,11:50,St,RE,A,WD,25,33.9,27.1,37.8
2018-06-17,SI,11:55,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:00,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:05,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:10,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:15,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:20,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:25,QW,So,T,WD,75,Os,Os,Os
2018-06-17,SI,12:30,st,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:35,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:40,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,12:45,Ly,RE,A,WD,25,33.9,28.8,52.3
2018-06-17,SI,12:50,Ly,RE,A,WD,25,34.8,29.6,52.9
2018-06-17,SI,12:55,Ly,RE,A,WD,25,33.8,30.1,52.8
2018-06-17,SI,13:00,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:05,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:10,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:15,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:20,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:25,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:30,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:35,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:40,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:45,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:50,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,13:55,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:00,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:05,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:10,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:15,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:20,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:25,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:30,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:35,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:40,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:45,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:50,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,14:55,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,15:00,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,15:05,Ly,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,15:10,St,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,15:15,St,RE,A,WD,25,Os,Os,Os
2018-06-17,SI,15:20,Sq,Fo,A,WD,25,Os,Os,Os
2018-06-17,SI,15:25,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,15:30,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,15:35,Ly,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,15:40,St,RE,T,WD,0,Os,Os,Os
2018-06-17,SI,15:45,St,RE,T,WD,25,34.5,31.4,39.3
2018-06-17,SI,15:50,St,RE,T,WD,25,35,31.4,39.3
2018-06-17,SI,15:55,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,16:00,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,16:05,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,16:10,St,Fo,T,WD,75,37,29,47.1
2018-06-17,SI,16:15,St,So,T,WD,50,Os,Os,Os
2018-06-17,SI,16:20,St,So,T,WD,50,Os,Os,Os
2018-06-17,SI,16:25,St,Fo,T,WD,75,38.1,32,42.6
2018-06-17,SI,16:30,St,RE,T,WD,75,36,31.1,41.1
2018-06-17,SI,16:35,QW,Tv,T,GL,100,36.2,31.8,42.1
2018-06-17,SI,16:39,BpW,Fo,T,WD,75,36.4,32.8,40
2018-06-17,SI,16:44,QS,Tv,T,GL,50,35,26.6,38.3
2018-06-17,SI,16:50,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,16:55,QW,Tv,T,WD,100,39.9,30.2,44
2018-06-17,SI,17:00,QS,Fo,T,WD,75,38.1,30.7,40.8
2018-06-17,SI,17:04,QW,Fo,T,WD,50,38.7,31,40.3
2018-06-17,SI,17:10,Sq,Fo,A,WD,50,Os,Os,Os
2018-06-17,SI,17:15,St,Fo,A,WD,50,Os,Os,Os
2018-06-17,SI,17:19,QM,Fo,A,WD,50,34.6,11.7,35.9
2018-06-17,SI,17:24,St,RE,T,WD,25,36.1,30.4,36.3
2018-06-17,SI,17:29,QW,Fo,T,WD,25,37.4,32.2,37.5
2018-06-17,SI,17:36,St,RE,T,WD,25,38.7,33.2,38.8
2018-06-17,SI,17:40,QS,Fo,T,WD,50,36.6,31.4,39.3
2018-06-17,SI,17:43,BpS,So,T,WD,50,34.3,30.2,35.8
2018-06-17,SI,17:50,St,Fo,A,WD,25,Os,Os,Os
2018-06-17,SI,17:54,QW,Tv,T,WD,25,36.8,29.7,39.3
2018-06-17,SI,17:59,QS,Fo,T,WD,25,38.2,30.6,39.2
2018-06-17,SI,18:05,St,Fo,T,WD,25,Os,Os,Os
2018-06-17,SI,18:10,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,18:15,St,RE,T,WD,25,Os,Os,Os
2018-06-17,SI,18:20,St,Fo,A,WD,25,Os,Os,Os
2018-06-17,SI,18:25,St,Fo,A,WD,25,Os,Os,Os
2018-06-17,SI,18:30,St,Fo,A,WD,25,Os,Os,Os
2018-06-17,SI,18:35,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,18:40,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,18:45,QW,Tv,T,WD,0,Os,Os,Os
2018-06-17,SI,18:50,St,RE,T,GA,0,33.7,27.6,35.5
2018-06-17,SI,18:55,St,RE,A,GA,0,33.7,26.6,36.9
2018-06-17,SI,19:00,St,RE,T,GA,0,Os,Os,Os
2018-06-17,SI,19:05,St,RE,T,GA,0,Os,Os,Os
2018-06-17,SI,19:10,Os,Os,Os,Os,Os,Os,Os,Os
2018-06-17,SI,19:15,Ly,RE,A,GA,0,Os,Os,Os
2018-06-17,SI,19:20,QW,Tv,T,GL,0,Os,Os,Os
2018-06-19,DF,6:25,QW,So,T,WD,0,Os,Os,Os
2018-06-19,DF,6:30,St,RE,T,WD,0,Os,Os,Os
2018-06-19,DF,6:35,Ly,RE,T,WD,0,Os,Os,Os
2018-06-19,DF,6:40,Ly,RE,T,WD,0,29.9,23,30.1
2018-06-19,DF,6:45,Ly,RE,T,WD,0,Os,Os,Os
2018-06-19,DF,6:50,Ly,RE,T,WD,0,Os,Os,Os
2018-06-19,DF,6:54,QW,Tv,T,WD,0,33.8,23.5,31.9
2018-06-19,DF,7:01,St,RE,T,WD,0,Os,Os,Os
2018-06-19,DF,7:05,QW,Tv,T,WD,0,31.3,24.6,34
2018-06-19,DF,7:10,St,RE,T,WD,0,31,22.3,30.6
2018-06-19,DF,7:15,QW,Tv,T,WD,0,30.6,23.7,29.9
2018-06-19,DF,7:20,QW,Tv,T,WD,0,29.5,24.3,21.3
